Year,RoundName,MatchId,Player,Team,Opponent,Disposals,Kicks,Handballs,Marks,ContestedMarks,InterceptMarks,Tackles,PressureActs,Goals,Behinds,ShotsAtGoal,GoalAssists,ScoreInvolvements,TotalClearances,Hitouts,Inside50s,ContestedPossessions,GroundBallGets,Intercepts,HandballReceives,MetresGained,CentreBounceAttendancePercentage,TimeOnGround,DreamTeamPoints,RatingPoints,DisposalEfficiency,MarksOnLead,MarksInside50,TacklesInside50,Rebound50s
2023,Round 6,CD_M20230140602,Xavier Duursma,Port Adelaide,West Coast,19,12,7,4,0,0,3,12,0,0,0,1,4,4,0,2,10,4,5,,322,,88,71,3.6,63.2,0,0,0,2
2023,Round 6,CD_M20230140602,Kane Farrell,Port Adelaide,West Coast,9,8,1,5,0,1,3,11,0,1,1,1,2,0,0,3,1,1,2,,242,,82,51,7.3,77.8,0,0,0,0
2023,Round 6,CD_M20230140602,Jeremy Finlayson,Port Adelaide,West Coast,14,10,4,5,2,0,0,7,5,2,8,2,10,2,5,1,7,2,0,,309,,84,92,20.5,71.4,1,4,0,0
2023,Round 6,CD_M20230140602,Jason Horne-Francis,Port Adelaide,West Coast,13,5,8,1,0,0,4,12,0,0,0,0,2,8,0,2,11,10,1,,165,,69,38,10.6,69.2,0,0,1,1
2023,Round 6,CD_M20230140602,Dan Houston,Port Adelaide,West Coast,22,14,8,2,0,0,3,19,0,0,0,0,4,4,0,6,7,6,5,,506,,80,77,21,86.4,0,0,0,4
2023,Round 6,CD_M20230140602,Tom Jonas,Port Adelaide,West Coast,9,7,2,4,1,2,2,8,0,0,0,0,2,0,0,2,3,2,5,,196,,91,43,6.9,77.8,0,0,0,2
2023,Round 6,CD_M20230140602,Ollie Lord,Port Adelaide,West Coast,10,5,5,3,1,0,0,10,1,1,4,1,5,0,1,0,7,5,2,,54,,82,37,0.4,60,1,1,0,0
2023,Round 6,CD_M20230140602,Todd Marshall,Port Adelaide,West Coast,2,0,2,0,0,0,2,6,0,0,0,0,0,0,0,0,1,1,0,,-16,,28,12,-1.1,0,0,0,0,0
2023,Round 6,CD_M20230140602,Jed McEntee,Port Adelaide,West Coast,7,5,2,2,0,0,3,10,0,0,0,1,1,0,0,2,2,1,1,,93,,73,39,2,71.4,0,0,1,0
2023,Round 6,CD_M20230140602,Trent McKenzie,Port Adelaide,West Coast,16,15,1,5,1,1,3,16,0,0,0,0,1,0,0,2,2,1,2,,520,,93,71,9.1,87.5,0,0,0,7
2023,Round 6,CD_M20230140602,Sam Powell-Pepper,Port Adelaide,West Coast,12,6,6,0,0,0,1,14,1,2,3,0,3,1,0,1,9,8,1,,133,,83,39,7.8,58.3,0,0,0,1
2023,Round 6,CD_M20230140602,Willie Rioli,Port Adelaide,West Coast,10,6,4,3,1,1,2,19,2,1,3,1,5,1,0,2,5,2,2,,115,,81,57,8.4,50,1,2,0,0
2023,Round 6,CD_M20230140602,Connor Rozee,Port Adelaide,West Coast,29,20,9,6,0,0,7,23,2,1,3,0,8,3,0,8,5,2,3,,714,,84,133,20.4,69,0,0,0,0
2023,Round 6,CD_M20230140602,Brynn Teakle,Port Adelaide,West Coast,14,6,8,2,0,1,2,13,0,1,1,0,5,3,34,3,5,5,1,,194,,88,74,7.2,57.1,0,0,0,1
2023,Round 6,CD_M20230140602,Dylan Williams,Port Adelaide,West Coast,9,7,2,2,1,1,1,6,0,0,0,1,2,1,0,2,6,4,5,,209,,53,32,4.8,77.8,0,0,1,3
2023,Round 6,CD_M20230140602,Ollie Wines,Port Adelaide,West Coast,25,7,18,3,0,0,2,19,0,0,0,0,5,3,0,2,13,10,5,,187,,65,74,9.3,68,1,0,0,2
2023,Round 6,CD_M20230140602,Jai Culley,West Coast,Port Adelaide,10,7,3,3,1,1,2,8,4,1,5,0,7,0,0,1,6,3,2,,172,,81,71,19.7,80,1,1,2,0
2023,Round 6,CD_M20230140602,Oscar Allen,West Coast,Port Adelaide,9,7,2,6,1,0,2,8,2,2,5,0,5,0,0,2,4,1,0,,225,,90,67,4.3,55.6,1,4,1,0
2023,Round 6,CD_M20230140602,Tom Barrass,West Coast,Port Adelaide,17,8,9,10,7,8,1,7,0,0,0,0,1,0,0,0,10,2,12,,229,,100,76,22,88.2,0,0,0,4
2023,Round 6,CD_M20230140602,Rhett Bazzo,West Coast,Port Adelaide,6,2,4,2,0,1,0,2,0,0,0,0,2,0,0,0,2,1,3,,85,,41,18,1.8,100,0,0,0,1
2023,Round 6,CD_M20230140602,Greg Clark,West Coast,Port Adelaide,19,5,14,3,0,0,5,18,0,0,0,0,3,1,0,1,4,4,3,,87,,83,73,1.8,68.4,0,0,1,1
2023,Round 6,CD_M20230140602,Jack Darling,West Coast,Port Adelaide,8,6,2,5,1,0,3,9,2,1,3,0,4,0,1,2,1,0,0,,120,,91,60,5.8,87.5,2,2,2,0
2023,Round 6,CD_M20230140602,Liam Duggan,West Coast,Port Adelaide,20,14,6,6,1,3,2,9,0,0,0,0,5,0,0,3,4,3,8,,469,,76,81,8.4,70,0,0,0,5
2023,Round 6,CD_M20230140602,Luke Edwards,West Coast,Port Adelaide,17,7,10,1,0,0,1,10,0,0,0,1,3,2,0,2,5,4,3,,184,,73,47,8.9,82.4,0,0,0,1
2023,Round 6,CD_M20230140602,Luke Foley,West Coast,Port Adelaide,15,12,3,4,0,0,3,7,0,0,0,0,1,0,0,3,1,1,2,,359,,82,63,3.2,73.3,1,0,0,1
2023,Round 6,CD_M20230140602,Andrew Gaff,West Coast,Port Adelaide,32,10,22,4,0,2,4,17,0,0,1,0,7,4,0,2,8,6,5,,265,,83,104,7.9,71.9,0,2,0,3
2023,Round 6,CD_M20230140602,Reuben Ginbey,West Coast,Port Adelaide,12,7,5,0,0,0,8,15,0,0,0,0,2,0,0,3,4,2,1,,253,,64,62,1.6,66.7,0,0,0,1
2023,Round 6,CD_M20230140602,Jayden Hunt,West Coast,Port Adelaide,19,12,7,8,1,0,4,10,0,0,0,0,2,0,0,3,6,5,1,,407,,87,90,9.4,78.9,1,0,0,1
2023,Round 6,CD_M20230140602,Jamaine Jones,West Coast,Port Adelaide,22,12,10,4,0,0,2,15,0,0,0,0,2,3,0,1,8,6,6,,279,,82,77,13,81.8,0,0,0,3
2023,Round 6,CD_M20230140602,Tim Kelly,West Coast,Port Adelaide,34,9,25,1,0,0,5,21,0,0,0,1,6,8,0,4,15,10,4,,415,,83,97,12.8,67.6,0,0,0,2
2023,Round 6,CD_M20230140602,Sam Petrevski-Seton,West Coast,Port Adelaide,11,7,4,3,0,1,3,10,0,0,0,0,1,1,0,2,5,4,2,,118,,77,50,7.9,72.7,2,0,0,1
2023,Round 6,CD_M20230140602,Jack Petruccelle,West Coast,Port Adelaide,14,10,4,4,0,0,2,8,1,0,3,1,6,4,0,6,5,2,0,,377,,71,60,7.8,78.6,1,0,0,0
2023,Round 6,CD_M20230140602,Josh Rotham,West Coast,Port Adelaide,8,7,1,4,0,0,2,6,0,0,0,0,0,0,0,1,1,1,1,,100,,87,31,-4.2,75,0,0,0,0
2023,Round 6,CD_M20230140602,Luke Shuey,West Coast,Port Adelaide,17,9,8,2,0,0,3,8,0,0,0,0,2,2,0,2,6,4,3,,114,,39,62,4,76.5,0,0,0,2
2023,Round 6,CD_M20230140602,Zane Trew,West Coast,Port Adelaide,9,2,7,0,0,0,5,28,0,0,0,0,0,2,0,2,6,4,1,,16,,70,37,3.9,77.8,0,0,0,1
2023,Round 6,CD_M20230140602,Jake Waterman,West Coast,Port Adelaide,23,14,9,10,0,2,1,7,1,1,2,0,7,1,4,4,3,3,3,,251,,91,99,12.1,56.5,1,2,0,2
2023,Round 6,CD_M20230140602,Connor West,West Coast,Port Adelaide,14,5,9,2,0,0,2,14,0,1,1,0,4,1,0,1,6,6,1,,156,,83,42,4.3,64.3,0,0,1,1
2023,Round 6,CD_M20230140602,Bailey J. Williams,West Coast,Port Adelaide,21,10,11,2,0,2,3,16,0,0,0,0,0,13,37,3,16,9,3,,386,,83,101,17.5,66.7,0,0,0,4
2023,Round 6,CD_M20230140602,Alex Witherden,West Coast,Port Adelaide,23,14,9,5,0,1,1,5,0,0,0,0,3,0,0,0,4,4,6,,409,,82,79,10.9,95.7,0,0,0,8
2023,Round 6,CD_M20230140603,Ryan Angwin,Greater Western Sydney,Brisbane,20,7,13,1,0,0,1,4,0,0,0,0,5,0,0,5,5,4,3,,297,,79,54,8.6,70,0,0,0,0
2023,Round 6,CD_M20230140603,Aaron Cadman,Greater Western Sydney,Brisbane,5,3,2,2,0,0,3,5,1,0,1,0,2,0,0,1,3,1,1,,64,,63,35,2.1,80,0,1,2,0
2023,Round 6,CD_M20230140603,Isaac Cumming,Greater Western Sydney,Brisbane,17,7,10,3,0,0,2,11,0,0,0,0,3,0,0,0,4,3,5,,166,,82,55,1,70.6,0,0,0,2
2023,Round 6,CD_M20230140603,Brent Daniels,Greater Western Sydney,Brisbane,20,12,8,3,0,0,4,18,4,1,5,1,8,2,0,2,7,5,0,,255,,89,95,14.5,55,1,2,2,0
2023,Round 6,CD_M20230140603,Toby Greene,Greater Western Sydney,Brisbane,22,15,7,5,1,0,4,19,2,1,4,1,8,1,0,5,10,7,3,,442,,96,98,17.2,59.1,2,3,0,0
2023,Round 6,CD_M20230140603,Nick Haynes,Greater Western Sydney,Brisbane,27,18,9,7,1,3,0,6,0,0,0,0,7,3,0,5,10,8,11,,581,,87,93,21.2,88.9,0,0,0,6
2023,Round 6,CD_M20230140603,Jesse Hogan,Greater Western Sydney,Brisbane,10,6,4,6,3,0,1,3,2,0,2,0,2,0,3,2,6,3,0,,121,,85,63,8,60,1,2,1,0
2023,Round 6,CD_M20230140603,Adam Kennedy,Greater Western Sydney,Brisbane,3,1,2,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,,33,,15,11,1.9,100,0,0,0,0
2023,Round 6,CD_M20230140603,Callan Ward,Greater Western Sydney,Brisbane,11,4,7,2,0,0,2,9,0,1,1,1,4,2,0,1,4,3,1,,106,,72,38,3.8,54.5,0,1,0,1
2023,Round 6,CD_M20230140603,Sam Taylor,Greater Western Sydney,Brisbane,7,4,3,3,1,3,1,3,0,0,0,0,1,0,0,0,3,2,6,,57,,54,31,3.6,85.7,0,0,0,1
2023,Round 6,CD_M20230140603,Xavier O'Halloran,Greater Western Sydney,Brisbane,17,11,6,2,0,1,6,21,3,0,3,1,4,1,0,5,6,5,3,,471,,71,90,17.5,64.7,0,1,1,2
2023,Round 6,CD_M20230140603,Jack Buckley,Greater Western Sydney,Brisbane,20,8,12,6,1,2,1,12,0,0,0,0,7,1,0,0,7,6,7,,232,,92,70,13.5,80,0,0,0,4
2023,Round 6,CD_M20230140603,Harry Himmelberg,Greater Western Sydney,Brisbane,20,7,13,3,2,0,3,8,1,2,3,2,8,3,3,1,13,8,3,,200,,81,75,19.4,80,1,2,1,0
2023,Round 6,CD_M20230140603,Lachie Whitfield,Greater Western Sydney,Brisbane,23,15,8,4,0,0,2,12,0,0,1,0,4,0,0,3,4,2,2,,452,,84,81,8.9,73.9,0,0,0,9
2023,Round 6,CD_M20230140603,James Peatling,Greater Western Sydney,Brisbane,14,10,4,4,0,1,5,13,0,1,1,1,7,0,0,2,2,2,1,,296,,80,71,7.1,64.3,0,0,3,1
2023,Round 6,CD_M20230140603,Finn Callaghan,Greater Western Sydney,Brisbane,19,10,9,5,0,0,1,4,0,0,0,1,5,0,0,3,5,5,5,,297,,90,67,10.2,84.2,0,0,0,0
2023,Round 6,CD_M20230140603,Josh Kelly,Greater Western Sydney,Brisbane,41,20,21,2,0,0,4,12,0,1,1,1,8,3,0,4,17,11,3,,618,,84,125,19.1,70.7,0,0,1,2
2023,Round 6,CD_M20230140603,Connor Idun,Greater Western Sydney,Brisbane,18,11,7,7,0,2,0,5,0,0,0,0,2,0,0,0,7,6,8,,283,,86,69,8.1,77.8,0,0,0,7
2023,Round 6,CD_M20230140603,Lachie Ash,Greater Western Sydney,Brisbane,20,9,11,3,0,0,1,13,0,0,0,0,2,0,0,0,3,3,5,,162,,88,62,5.8,70,0,0,0,2
2023,Round 6,CD_M20230140603,Harry Rowston,Greater Western Sydney,Brisbane,7,6,1,3,0,0,1,7,0,0,0,0,3,0,0,2,1,1,0,,191,,79,33,2.7,71.4,1,0,1,2
2023,Round 6,CD_M20230140603,Matt Flynn,Greater Western Sydney,Brisbane,11,6,5,0,0,0,2,6,0,0,0,0,2,4,38,2,9,5,2,,115,,79,72,14.2,54.5,0,0,0,1
2023,Round 6,CD_M20230140603,Stephen Coniglio,Greater Western Sydney,Brisbane,38,20,18,5,0,0,8,24,0,0,0,1,10,9,0,3,15,7,2,,360,,84,135,12.4,68.4,1,0,2,2
2023,Round 6,CD_M20230140603,Harry Perryman,Greater Western Sydney,Brisbane,24,10,14,2,0,0,5,25,0,1,2,0,6,5,0,5,15,13,3,,235,,80,79,14.6,75,0,0,0,1
2023,Round 6,CD_M20230140603,Joe Daniher,Brisbane,Greater Western Sydney,16,16,0,9,1,1,0,5,1,1,2,0,4,2,6,9,7,4,4,,633,,89,85,13,50,1,1,0,0
2023,Round 6,CD_M20230140603,Charlie Cameron,Brisbane,Greater Western Sydney,15,10,5,6,2,0,2,11,7,2,9,1,12,1,0,0,7,4,1,,205,,75,108,21.3,66.7,2,5,1,0
2023,Round 6,CD_M20230140603,Keidean Coleman,Brisbane,Greater Western Sydney,16,11,5,2,0,1,1,13,0,0,0,1,2,2,0,4,5,3,4,,334,,79,49,6.5,68.8,0,0,0,3
2023,Round 6,CD_M20230140603,Josh Dunkley,Brisbane,Greater Western Sydney,21,7,14,6,0,0,4,28,0,0,0,1,3,4,0,2,14,12,3,,135,,83,86,13,66.7,0,0,1,0
2023,Round 6,CD_M20230140603,Jack Gunston,Brisbane,Greater Western Sydney,12,9,3,4,1,0,0,16,2,2,4,0,10,0,0,3,7,5,2,,248,,83,56,13,58.3,2,2,0,0
2023,Round 6,CD_M20230140603,Eric Hipwood,Brisbane,Greater Western Sydney,7,5,2,2,2,0,1,7,2,1,3,2,5,1,1,2,5,3,0,,114,,74,40,10.6,57.1,0,2,0,0
2023,Round 6,CD_M20230140603,Darragh Joyce,Brisbane,Greater Western Sydney,7,6,1,5,1,2,0,3,0,0,0,0,1,0,0,0,3,1,4,,250,,60,33,3.6,71.4,0,0,0,4
2023,Round 6,CD_M20230140603,Jarryd Lyons,Brisbane,Greater Western Sydney,7,4,3,0,0,0,3,15,0,0,0,0,1,2,0,1,7,6,3,,84,,24,31,5.9,42.9,0,0,1,1
2023,Round 6,CD_M20230140603,Lincoln McCarthy,Brisbane,Greater Western Sydney,9,5,4,1,1,0,2,20,1,0,1,0,3,2,0,1,5,3,0,,95,,81,41,10.8,66.7,0,1,0,0
2023,Round 6,CD_M20230140603,Will Ashcroft,Brisbane,Greater Western Sydney,19,7,12,2,0,0,2,23,1,0,1,0,4,2,0,2,8,8,3,,235,,76,66,18.4,78.9,0,0,0,3
2023,Round 6,CD_M20230140603,Oscar McInerney,Brisbane,Greater Western Sydney,11,9,2,0,0,0,5,13,0,0,0,0,3,5,34,3,8,4,1,,230,,78,85,14.7,54.5,0,0,0,1
2023,Round 6,CD_M20230140603,Dayne Zorko,Brisbane,Greater Western Sydney,17,15,2,6,0,0,4,24,0,0,0,0,6,0,0,6,5,5,4,,349,,85,83,9.2,64.7,1,0,1,2
2023,Round 6,CD_M20230140603,Zac Bailey,Brisbane,Greater Western Sydney,17,10,7,3,0,1,3,22,1,2,3,1,7,1,0,3,8,7,4,,301,,78,74,8.8,64.7,0,1,0,0
2023,Round 6,CD_M20230140603,Cam Rayner,Brisbane,Greater Western Sydney,15,6,9,6,1,0,1,13,1,1,3,1,6,1,0,1,5,4,1,,145,,80,65,6,80,1,3,0,1
2023,Round 6,CD_M20230140603,Daniel Rich,Brisbane,Greater Western Sydney,27,23,4,5,0,2,1,6,0,0,0,0,3,3,0,4,4,4,4,,750,,82,97,12.4,74.1,0,0,0,9
2023,Round 6,CD_M20230140603,Brandon Starcevich,Brisbane,Greater Western Sydney,5,4,1,2,0,0,4,10,0,0,0,0,1,1,0,1,4,2,3,,168,,98,34,4.3,80,1,0,0,0
2023,Round 6,CD_M20230140603,Darcy Wilmot,Brisbane,Greater Western Sydney,8,6,2,0,0,0,0,14,0,0,0,0,1,1,0,0,3,3,1,,168,,72,22,5.5,87.5,0,0,0,0
2023,Round 6,CD_M20230140603,Harris Andrews,Brisbane,Greater Western Sydney,9,7,2,4,2,3,1,8,0,0,0,0,1,0,0,0,6,2,8,,113,,96,41,11.7,77.8,0,0,0,1
2023,Round 6,CD_M20230140603,Jarrod Berry,Brisbane,Greater Western Sydney,12,5,7,3,0,0,3,19,0,0,0,0,1,2,0,1,5,3,1,,167,,76,50,3.9,75,0,0,1,3
2023,Round 6,CD_M20230140603,Jack Payne,Brisbane,Greater Western Sydney,11,9,2,6,3,5,2,6,0,0,0,0,2,0,0,2,7,4,9,,183,,88,58,15,90.9,0,0,0,3
2023,Round 6,CD_M20230140603,Hugh McCluggage,Brisbane,Greater Western Sydney,21,13,8,5,1,0,6,25,0,1,2,1,5,4,0,7,8,5,4,,404,,77,94,5.2,52.4,0,0,1,4
2023,Round 6,CD_M20230140603,Conor McKenna,Brisbane,Greater Western Sydney,15,14,1,4,0,1,0,8,0,1,1,1,3,1,0,3,4,3,5,,470,,82,57,11.1,66.7,0,0,0,3
2023,Round 6,CD_M20230140603,Lachie Neale,Brisbane,Greater Western Sydney,20,7,13,3,0,0,4,24,0,0,0,0,3,6,0,4,14,11,5,,152,,82,70,10.3,65,0,0,1,0
2023,Round 6,CD_M20230140604,Tom Atkins,Geelong,Sydney,16,11,5,2,0,0,6,23,0,0,0,1,5,5,0,3,8,4,1,,129,,67,71,6.9,87.5,0,0,0,1
2023,Round 6,CD_M20230140604,Mark Blicavs,Geelong,Sydney,15,7,8,0,0,0,3,17,1,0,1,1,6,6,15,3,7,4,1,,219,,80,73,14.2,80,0,0,0,1
2023,Round 6,CD_M20230140604,Sam De Koning,Geelong,Sydney,10,6,4,6,1,1,0,9,0,0,0,1,4,0,11,3,1,0,1,,134,,83,52,2.7,80,0,0,0,1
2023,Round 6,CD_M20230140604,Cameron Guthrie,Geelong,Sydney,24,8,16,4,0,1,4,10,0,0,0,1,4,5,0,1,9,9,3,,141,,61,81,8.3,70.8,0,0,1,0
2023,Round 6,CD_M20230140604,Zach Guthrie,Geelong,Sydney,13,7,6,5,2,2,3,11,0,0,0,0,2,0,0,1,6,3,5,,132,,90,61,5.1,69.2,0,0,0,2
2023,Round 6,CD_M20230140604,Tom Hawkins,Geelong,Sydney,8,7,1,5,2,0,0,8,5,0,6,0,6,1,1,0,6,3,0,,217,,85,67,20.2,62.5,3,5,0,0
2023,Round 6,CD_M20230140604,Max Holmes,Geelong,Sydney,23,15,8,4,0,2,7,15,0,0,0,0,4,2,0,5,7,7,4,,537,,62,98,11.7,52.2,1,0,0,3
2023,Round 6,CD_M20230140604,Mitch Knevitt,Geelong,Sydney,3,2,1,1,0,0,1,2,0,0,0,1,1,0,0,1,0,0,0,,82,,15,15,1.6,100,0,0,0,1
2023,Round 6,CD_M20230140604,Jake Kolodjashnij,Geelong,Sydney,17,10,7,5,0,0,2,5,0,0,0,0,2,0,0,3,8,7,5,,367,,90,68,11.8,94.1,0,0,1,2
2023,Round 6,CD_M20230140604,Gryan Miers,Geelong,Sydney,17,10,7,2,0,0,3,18,0,0,0,2,5,2,0,5,3,2,2,,242,,86,60,12.4,82.4,0,0,0,1
2023,Round 6,CD_M20230140604,Zach Tuohy,Geelong,Sydney,11,7,4,0,0,0,4,8,1,0,1,1,6,1,0,3,6,5,5,,225,,85,43,10.3,81.8,0,0,0,3
2023,Round 6,CD_M20230140604,Mark O'Connor,Geelong,Sydney,16,11,5,6,1,1,5,15,0,0,0,0,4,2,0,3,5,4,1,,256,,84,75,6.7,93.8,0,0,0,3
2023,Round 6,CD_M20230140604,Isaac Smith,Geelong,Sydney,19,8,11,4,0,0,1,10,0,0,0,0,2,1,0,3,5,5,5,,239,,77,60,2.6,68.4,0,0,0,1
2023,Round 6,CD_M20230140604,Tom Stewart,Geelong,Sydney,23,19,4,7,0,2,3,8,0,0,0,0,3,1,0,1,6,4,7,,505,,93,100,6.9,82.6,0,0,0,7
2023,Round 6,CD_M20230140604,Patrick Dangerfield,Geelong,Sydney,31,15,16,6,1,2,2,9,1,1,2,3,13,7,0,7,14,11,5,,592,,75,110,20.9,77.4,3,2,0,0
2023,Round 6,CD_M20230140604,Mitch Duncan,Geelong,Sydney,16,7,9,3,0,0,1,7,0,0,0,1,3,1,0,1,3,2,1,,228,,75,44,7.1,93.8,0,0,0,3
2023,Round 6,CD_M20230140604,Esava Ratugolea,Geelong,Sydney,11,6,5,5,1,4,1,6,0,0,0,0,4,0,0,1,4,2,6,,115,,92,48,11.7,90.9,0,0,0,1
2023,Round 6,CD_M20230140604,Jeremy Cameron,Geelong,Sydney,17,12,5,6,1,0,1,8,5,0,6,1,7,0,0,3,4,2,2,,384,,97,87,15.5,58.8,2,5,0,1
2023,Round 6,CD_M20230140604,Brad Close,Geelong,Sydney,15,8,7,2,0,0,4,13,2,1,3,2,7,0,0,1,6,4,4,,234,,84,74,15.7,66.7,2,1,1,0
2023,Round 6,CD_M20230140604,Jack Bowes,Geelong,Sydney,19,14,5,6,2,1,2,11,0,1,1,0,3,2,0,3,10,7,6,,356,,74,80,7.4,63.2,0,1,0,3
2023,Round 6,CD_M20230140604,Oliver Henry,Geelong,Sydney,11,5,6,3,2,0,0,11,2,1,3,1,6,0,0,0,7,4,0,,158,,86,50,10.8,63.6,0,2,0,0
2023,Round 6,CD_M20230140604,Gary Rohan,Geelong,Sydney,11,8,3,3,1,0,5,17,1,4,5,1,8,0,0,2,7,4,3,,224,,80,71,4.5,54.5,1,3,3,0
2023,Round 6,CD_M20230140604,Sam Simpson,Geelong,Sydney,14,7,7,6,0,1,1,10,2,1,4,0,5,0,0,0,7,6,4,,173,,78,72,6.4,64.3,0,3,0,0
2023,Round 6,CD_M20230140604,Errol Gulden,Sydney,Geelong,16,16,0,5,0,0,3,25,0,3,3,0,3,2,0,7,6,2,2,,472,,90,70,-0.5,50,0,0,0,1
2023,Round 6,CD_M20230140604,Will Hayward,Sydney,Geelong,8,6,2,1,0,0,1,14,2,0,2,1,5,0,0,2,2,2,0,,153,,84,35,11.8,75,0,0,0,0
2023,Round 6,CD_M20230140604,Isaac Heeney,Sydney,Geelong,14,9,5,7,2,0,8,24,1,0,2,0,1,2,0,1,7,5,0,,218,,86,96,9.9,64.3,1,1,4,1
2023,Round 6,CD_M20230140604,Peter Ladhams,Sydney,Geelong,14,11,3,5,0,1,3,12,0,0,0,0,4,3,28,4,2,1,2,,287,,74,89,6.4,78.6,0,0,0,0
2023,Round 6,CD_M20230140604,Will Gould,Sydney,Geelong,3,2,1,1,0,1,2,4,0,0,0,0,0,1,0,0,2,1,2,,47,,42,20,3.1,100,0,0,0,2
2023,Round 6,CD_M20230140604,Jake Lloyd,Sydney,Geelong,19,14,5,6,0,1,2,9,0,0,0,0,1,0,0,1,4,4,5,,320,,86,78,4,78.9,0,0,0,3
2023,Round 6,CD_M20230140604,Logan McDonald,Sydney,Geelong,5,4,1,1,0,0,1,10,0,0,0,0,0,0,0,1,3,2,0,,85,,76,19,1.4,60,0,0,1,0
2023,Round 6,CD_M20230140604,Justin McInerney,Sydney,Geelong,8,3,5,2,1,1,2,11,0,0,0,0,0,0,0,0,3,2,3,,52,,65,33,6.8,100,0,0,0,0
2023,Round 6,CD_M20230140604,Hayden McLean,Sydney,Geelong,13,6,7,2,0,0,2,15,0,0,0,0,1,4,8,1,8,4,1,,72,,75,55,5.3,69.2,0,0,0,0
2023,Round 6,CD_M20230140604,Nick Blakey,Sydney,Geelong,19,12,7,3,0,2,2,10,0,0,0,0,0,0,0,2,7,5,9,,298,,82,65,3.8,63.2,0,0,0,4
2023,Round 6,CD_M20230140604,Braeden Campbell,Sydney,Geelong,18,11,7,6,0,0,2,9,0,0,0,0,0,0,0,1,4,4,4,,316,,89,64,1.4,77.8,0,0,0,7
2023,Round 6,CD_M20230140604,Robbie Fox,Sydney,Geelong,17,6,11,3,1,2,2,11,0,0,0,0,2,0,0,0,10,7,11,,183,,97,56,11.8,94.1,0,0,0,3
2023,Round 6,CD_M20230140604,Ryan Clarke,Sydney,Geelong,11,8,3,2,0,0,3,15,0,0,0,0,0,0,0,0,4,3,1,,147,,77,49,6.3,81.8,0,0,3,0
2023,Round 6,CD_M20230140604,Chad Warner,Sydney,Geelong,19,10,9,1,0,0,2,20,0,0,0,0,1,6,0,1,11,8,1,,284,,80,53,4.6,47.4,0,0,0,1
2023,Round 6,CD_M20230140604,Aaron Francis,Sydney,Geelong,7,6,1,5,2,1,1,8,0,1,2,1,2,0,0,0,5,2,2,,170,,90,40,-1,28.6,1,2,1,2
2023,Round 6,CD_M20230140604,Harry Cunningham,Sydney,Geelong,12,7,5,5,0,0,5,21,0,0,0,0,2,0,0,4,1,0,1,,225,,85,64,4.9,100,0,0,0,3
2023,Round 6,CD_M20230140604,Callum Mills,Sydney,Geelong,14,9,5,7,1,3,8,17,0,0,0,0,2,1,0,2,3,1,4,,199,,95,87,8.3,92.9,0,0,2,2
2023,Round 6,CD_M20230140604,Luke Parker,Sydney,Geelong,21,11,10,4,0,1,4,17,0,0,0,0,4,6,0,3,12,10,4,,242,,79,80,11.5,66.7,1,0,1,1
2023,Round 6,CD_M20230140604,Matt Roberts,Sydney,Geelong,3,3,0,2,0,1,1,6,0,0,0,0,0,0,0,1,1,1,2,,36,,27,19,1.2,66.7,0,0,0,0
2023,Round 6,CD_M20230140604,James Rowbottom,Sydney,Geelong,13,10,3,0,0,0,10,29,0,1,1,0,2,5,0,5,7,5,1,,332,,70,78,12.1,61.5,0,0,1,1
2023,Round 6,CD_M20230140604,Oliver Florent,Sydney,Geelong,14,11,3,4,0,0,3,18,0,0,0,0,2,1,0,2,4,4,2,,239,,81,54,3.8,42.9,0,0,0,3
2023,Round 6,CD_M20230140604,Tom Papley,Sydney,Geelong,9,5,4,3,0,0,4,7,1,1,2,0,4,4,0,1,6,5,1,,112,,83,53,5.3,66.7,0,2,1,0
2023,Round 6,CD_M20230140604,Dylan Stephens,Sydney,Geelong,7,5,2,1,0,0,1,14,1,0,1,0,2,0,0,1,7,4,1,,106,,86,29,5.5,57.1,0,0,0,0
2023,Round 6,CD_M20230140605,Denver Grainger-Barras,Hawthorn,Adelaide,3,2,1,1,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,,42,,73,8,1.3,100,0,0,0,1
2023,Round 6,CD_M20230140605,Ned Long,Hawthorn,Adelaide,9,1,8,1,0,0,7,21,0,1,1,1,3,2,1,1,3,3,1,,45,,62,49,3.9,77.8,1,1,2,0
2023,Round 6,CD_M20230140605,Karl Amon,Hawthorn,Adelaide,22,12,10,5,0,0,5,19,1,0,1,2,4,0,0,4,3,2,1,,450,,88,97,15,86.4,0,0,0,4
2023,Round 6,CD_M20230140605,Luke Breust,Hawthorn,Adelaide,7,3,4,1,1,0,4,9,0,2,3,0,4,0,0,1,4,2,0,,75,,77,36,-0.3,42.9,0,1,2,0
2023,Round 6,CD_M20230140605,Tyler Brockman,Hawthorn,Adelaide,10,4,6,2,0,0,1,4,2,0,2,1,4,0,0,1,2,2,1,,177,,71,46,9.5,80,1,1,0,0
2023,Round 6,CD_M20230140605,Sam Frost,Hawthorn,Adelaide,13,12,1,7,3,7,2,8,0,0,0,0,0,0,0,2,7,3,10,,298,,97,68,14.7,61.5,0,0,0,3
